,web_id,url,kind,title,text
В большинстве банков при снятии наличных с кредитной карты предусмотрено не только взимание комиссии, но и отмена беспроцентного срока. Это означает, что с момента получения банкнот на руки вам начинают начислять проценты за использование денег, предусмотренные договором. Получается, что вы платите дважды за одну и ту же сумму.
Это невыгодно — лучше пользоваться кредитной картой только для безналичной оплаты.
Если всё же понадобились наличные, воспользуйтесь банкоматами Альфа‑Банка и партнёров. Это позволит в нужный момент снять средства.
Согласно условиям договора, каждый месяц наступает платёжный период, который длится 20 дней. В течение этого времени необходимо внести на счёт минимальный платёж. Его размер зафиксирован в условиях договора и составляет от 0 до 10% от суммы долга (минимум 300 рублей). Так восполняется баланс кредитки, и беспроцентное пользование сохраняется. Погашать задолженность можно:
переводом с карты на карту
платежом по реквизитам
через систему быстрых платежей по номеру телефона (если у вас несколько карточек, убедитесь, что деньги поступили на нужный счёт)
наличными через банкомат
Если льготный период уже закончился, в минимальный платёж будет включена не только часть задолженности, но и проценты. Причём именно они будут погашаться в первую очередь из суммы всех внесённых средств. Узнать подробнее о состоянии долга можно в любой момент в мобильном приложении или интернет-банке.
Размер платежа и сроки его внесения направляются по электронной почте и дублируются в смс-сообщении. Рекомендуется по возможности вносить большую сумму, чем выставляет к оплате банк. Это позволит гасить долг равномерно и не навредит вашему бюджету.
Чтобы пользование кредитной картой было по-настоящему выгодным, расскажем, как можно зарабатывать на ней.
Некоторые отказываются от оформления кредитной карты, мотивируя это тем, что достаточно собственных средств. Но именно кредитка может помочь преумножить накопления.
Карта и необходимость придерживаться условий её погашения дисциплинирует финансовое поведение. Вы начинаете контролировать расходы, рассчитывать свой бюджет.
Если у вас ещё нет накоплений, кредитная карта поможет их создать. Для этого нужно открыть накопительный Альфа-Счёт и вносить на него все свободные средства. На остаток будет ежемесячно начисляться процент. Все траты оплачивайте кредитной картой. Когда будет заканчиваться льготный период — пополните карту с зарплаты или просто переведите необходимую сумму со счёта. Чем больше удастся собрать и чем дольше деньги пролежат на счету — тем больше вам удастся заработать.
Если у вас есть депозиты, заведите карту для оплаты незапланированных трат. Тогда не придётся в экстренном порядке закрывать вклад и терять заработанные проценты.
Заработать дополнительно на кредитной карте можно, если она имеет какую-либо программу лояльности. В Альфа‑Банке это кредитки «Х5 Карта Пятёрочка», «Alfa Travel», «билайн».
Получайте повышенный кэшбэк, используя кредитную карту для ежедневных трат. Так можно накопить баллы на покупки в магазинах сети и оплатить ими до 99% стоимости чека или набрать мили для бесплатных путешествий.
Вам остаётся только выбрать нужную.
Лимит кредитования — максимально допустимая сумма задолженности, определяемая банком. Устанавливается индивидуально, в зависимости от дохода заёмщика и предоставленных при подаче заявки документов. Размер предоставленного лимита указывается в условиях кредитного договора. Со временем может быть изменён как в большую, так и в меньшую стороны.
Совершая покупки, вы уменьшаете доступную сумму лимита. При каждом погашении задолженности — восстанавливаете его объём. Проверить доступную сумму всегда можно в мобильном приложении или интернет-банке.
Банк постоянно отслеживает, какими финансовыми продуктами и как вы пользуетесь. При увеличении долговой нагрузки, обновлении сведений кредитной истории или ненадлежащем исполнении обязательств лимит может быть снижен.
Изменить размер кредитного лимита может как держатель карты, так и банк.
Если кредитной карточкой пользуются постоянно, платежи вносят своевременно — банк вправе увеличить размер кредитной линии. Об этом он уведомит через смс. Бывает, держатель карты не согласен на увеличение и хочет сохранить прежний объём кредитования. Об этом нужно сообщить через чат мобильного приложения или обратившись в отделение.
Случается, что предоставленной кредитной линии недостаточно (например, для крупной покупки). Тогда можно увеличить доступный лимит следующими способами:
Пополнить счёт собственными средствами
Оформить вторую кредитную карту, чтобы «добрать» недостающую сумму
Если по условиям банка оформление дополнительной карты невозможно, можно скорректировать лимит имеющейся. Спустя полгода после оформления кредитки держатель вправе подать заявление в офис на увеличение суммы кредитования. Процедура аналогична оформлению новой карты
Льготный период позволяет пользоваться кредитными средствами без уплаты процентов. В разных банках есть некоторые отличия в его предоставлении.
Есть три основных типа льготных периода. Важно знать, какой схемой расчёта вам нужно пользоваться. Это позволит не переплачивать банку. Рассмотрим каждый.
Наиболее популярный вариант. Банки, которые обращаются к такому расчёту, обычно обозначают длительность беспроцентного отрезка времени как «до NN дней». Это значит, что он может быть в некотором диапазоне.
Льготный промежуток времени рассчитывается исходя из календарного месяца — отчётного периода. По его окончании банковская система проверяет, были ли совершены траты. Если да, то вам представляется определённый срок для погашения долга (обычно 20-25 дней).
То есть если вы совершили покупку в начале месяца, то у вас будет максимально долгий льготный период (общая длительность отчётного и платёжного периода). А если траты пришлись на конец месяца, то у вас будет чуть больше 20 дней (платёжный период) на возмещение суммы банку.
Механизм работы аналогичен предыдущему. Разница заключается в том, что если пользоваться кредитной картой активно, то у вас одновременно будет открыто несколько грейс-периодов. Это может быть сложно для отслеживания и управления собственным бюджетом.
Именно такая схема расчёта предусмотрена в Альфа‑Банке. Всё просто: вы совершаете покупку, и с этого момента стартует льготный период. Этот срок зафиксирован в договоре и никак не привязывается к календарному месяцу. Раз в месяц нужно внести от 0 до 10% от суммы долга, но не менее 300 рублей (если иное не зафиксировано в условиях кредитования). Остаток задолженности требуется погасить до окончания льготного периода.
В современном мире кредитная карта может быть удобным финансовым инструментом и принести существенную выгоду своему держателю. Теперь вы знаете — как.
Может быть полезно
Беспроцентный период на покупки, снятие наличных и переводы | 60 дней |
Выпуск карты | Бесплатно безопасная доставка карты куда удобно сегодня или завтра |
Стоимость обслуживания | Первый год — бесплатно Далее — 990 ₽ в год, только если вы пользовались картой |
Переводы с карты на карту, по реквизитам ФЛ, ЮЛ, ИП | 5,9% + 390 ₽ |
Снятие наличных | Бесплатно до 50 000 ₽ в месяц. Далее комиссия 3,9% + 390 ₽ |
Кэшбэк на все покупки | до 100% на случайную категорию в барабане суперкэшбэка до 50% за покупки у партнёров до 30% в категориях на выбор |
Максимальный кредитный лимит | 1 000 000 ₽ |
Минимальный платёж | 0 — 10%, но не менее 300 ₽ определяется индивидуально |
Пополнение | Бесплатно • в мобильном приложении • в интернет-банке • через банкоматы Альфа‑Банка и партнёров • переводом с карт любых банков |
Беспроцентный период начнётся после первой из операций: покупок, снятия наличных или перевода по карте и возобновится после полного погашения долга
Вы заключили договор, активировали карту и сделали первую покупку
Беспроцентный период 60 дней начнётся с даты первой операции по карте 15 июля
Мы присылаем вам смс с суммой и датой минимального платежа
Эту сумму нужно внести в течение 20 дней
Заканчивается 60 дней без процентов
Льготный период действует на покупки, в т. ч. по QR-коду и через СБП, снятие наличных и переводы, а возобновляется после каждого полного погашения задолженности
После оформления карты вы что-то покупаете, например, телефон. На эту покупку мы не будем начислять проценты 60 дней
Когда вы вы погасите долг за телефон, 60 дней без процентов возобновятся
Кредитка подходит и для крупных, и для регулярных покупок. На них распространяется льготный период 60 дней. Вы можете снимать наличные и совершать переводы. Он возобновляется после каждого полного погашения — если гасить долг вовремя, проценты можно вообще не платить
Как получить карту в вашем городе:
Москва
В ближайшем отделении банка
Для оформления нужен только паспорт
При заполнении соблюдайте следующие правила:
Все поля справки обязательны для заполнения
Срок действия «Справки о трудоустройстве и доходах физического лица» — 30 дней с даты оформления
Справка не должна быть выдана клиентом или его близким человеком
Вы гражданин или гражданка РФ от 18 лет и старше
У вас постоянный доход от 5000 ₽ после вычета налогов
В регионе вашей постоянной регистрации присутствует филиал банка
У вас есть контактный телефон: мобильный или домашний
С 01.03.2025 г любой заёмщик вправе бесплатно установить в соответствии с Федеральным законом от 30.12.2004 г № 218-ФЗ «О кредитных историях» запрет на заключение с ним договоров потребительского кредита (займа), за исключением договоров потребительского кредита, обязательства по которым обеспечены ипотекой и (или) залогом транспортного средства, договоров основного образовательного кредита с господдержкой в соответствии с ч. 4 ст. 104 Федерального закона от 29 декабря 2012 года № 273-ФЗ «Об образовании в Российской Федерации».
Подать в квалифицированные бюро кредитных историй электронное заявление по установленной Банком России форме через портал «Госуслуги»
Подать в квалифицированные бюро кредитных историй заявление по установленной Банком России форме через МФЦ, при наличии у МФЦ соответствующей технической возможности
Заявление передадут во все квалифицированные бюро кредитных историй.
В приёме заявления могут отказать с уведомлением о причине отказа.
Срок внесения в кредитную историю данных о запрете на заключение договора потребительского кредита (займа) или о его снятии определен Федеральным законом «О кредитных историях».
Если заявление будет принято, то дата запрета и дата снятия запрета будут указаны в уведомлении, направленном заёмщику с использованием портала «Госуслуги» или выданном заёмщику МФЦ.
Запрет можно установить как на заключение договоров потребительского кредита (займа) с кредитными или микрофинансовыми организациями совместно очным и дистанционным способом, так и отдельно на заключение таких договоров дистанционным способом
Запрет распространяется на все виды потребительских кредитов (займов), кроме: ипотеки, кредита под залог транспортного средства, кредита на образование с господдержкой
Установленный запрет действует бессрочно, чтобы его снять, надо подать заявление о снятии запрета
Начиная с 01.03.2025 банки обязаны проверять в кредитной истории заёмщика сведения о наличии в отношении заёмщика запрета перед тем, как заключить с заёмщиком договор потребительского кредита (займа), кроме вышеуказанных кредитов-исключений.
Для проверки банку необходим ИНН заёмщика. Если заёмщик установил запрет на заключение договора потребительского кредита (займа) или проверить ИНН заёмщика у банка не получилось, то банк обязан отказать в предоставлении потребительского кредита (займа).
Если договор потребительского кредита (займа), кроме ипотеки/кредита под залог транспортного средства/кредита на образование с господдержкой, будет заключён несмотря на наличие на дату его заключения сведений о действующем запрете, то обязательства заёмщика по такому договору не подлежат исполнению. Информация в кредитной истории о таком договоре, заключённом несмотря на наличие действующего запрета, подлежит аннулированию по заявлению заёмщика, направленному в бюро кредитных историй или в адрес банка-кредитора, в течение 10-ти рабочих дней с даты направления указанного заявления.
По льготному периоду
По времени получения
По лимиту
По особенностям
По возрасту
Займы на карту
С бонусами
По региону"
1388,1389,https://alfabank.ru/retail/tariffs/update/2016-10-12-37155/,html,Об изменениях в Тарифы по Договору о комплексном банковском обслуживании физических лиц,"12.10.2016
Уважаемые клиенты, С 10 октября 2016 года вступила в силу новая редакция Тарифов к Договору о комплексном банковском обслуживании физических лиц в Альфа-Банке. В Тарифы добавлена информация о прекращении выпуска и перевыпуска на новый срок действия Кредитных карт Anywayanyday с 15.09.16 г. (п. 1.8. Выпуск и обслуживание Кредитной карты АО «АЛЬФА-БАНК»)."
927,928,https://alfabank.ru/get-money/credit-cards/dengi-srochno/,html,Оформить кредитную карту срочно – получить карту быстро на выгодных условиях 🅰️,"Одобрение за одну минуту
Бесплатное обслуживание
в первый год
60 дней без % на всё
на покупки, снятие наличных и переводы
50 000 ₽
снимайте без комиссии каждый месяц
Три шага — и карта ваша!
С бесплатным обслуживанием в первый год
До 300 000 ₽
кредитный лимит
60 дней без %
на все покупки
Кэшбэк до 50%
на покупки у партнёров
Получайте преимущества дебетового и кредитного счетов с одной картой
60 дней без % по кредитному счёту
на покупки, снятие наличных, переводы
Кэшбэк рублями
до 30% в категориях на выбор и до 100% в барабане кэшбэка
Снятие наличных
сколько угодно с дебетового счёта
С кэшбэком до 50% на покупки у партнёров
До 1 000 000 ₽
кредитный лимит
Кэшбэк до 50%
на покупки у партнёров
Оплата ЖКУ
без комиссии
С кэшбэком на все покупки
Суперкэшбэк до 100%
каждый месяц на случайную категорию
60 дней без % на всё
на все покупки, переводы и снятие наличных
До 50 000 ₽ наличными
бесплатно каждый месяц
Только для клиентов премиального сервиса Alfa Only
До 2 000 000 ₽
повышенный кредитный лимит
Кэшбэк до 50%
на покупки у партнёров
Бесплатное обслуживание
пока вы в Alfa Only
Кредитная карта с кэшбэком в любимых супермаркетах
300 000 ₽
максимальный кредитный лимит
60 дней
без % на покупки
7% кэшбэк
в Пятёрочке и Перекрёстке
Только для клиентов премиального сервиса Alfa Only
3 000 000 ₽
повышенный кредитный лимит
Обслуживание 0 ₽
всегда, пока вы в Alfa Only
До 15 000 ₽ кэшбэка
7% в 5 категориях или 7% в 4 категориях и 1% на всё
С кэшбэком за все покупки
Суперкэшбэк до 100%
каждый месяц на случайную категорию
0 ₽ за обслуживание
в первый год
До 50 000 ₽ наличными
бесплатно каждый месяц
Лучшая карта для любителей путешествовать
1 000 000 ₽
максимальный кредитный лимит
60 дней без % на всё
покупки, снятие наличных и переводы
До 10% кэшбэк
милями за покупки
Для выгодных покупок в Пятёрочке и Перекрёстке
300 000 ₽
максимальный кредитный лимит
365 дней
без процентов на покупки
0 ₽
первый год обслуживания
Только для клиентов премиального сервиса Alfa Only
3 000 000 ₽
повышенный кредитный лимит
Обслуживание 0 ₽
всегда, пока вы в Alfa Only
До 15 000 ₽ кэшбэка
7% в 5 категориях или 7% в 4 категориях и 1% на всё
С бесплатным снятием наличных в любых банкоматах
365 дней
не платите проценты за покупки
1000 ₽
кэшбэк на первую покупку в билайн, Пятёрочке или Перекрёстке
0 ₽
первый год обслуживания
На любые покупки по карте
1 год без %
на любые покупки
0 ₽ за доставку
в удобное место и время
1 000 000 ₽
максимальный кредитный лимит
На любые покупки по карте
1 год без %
на любые покупки
0 ₽ за доставку
в удобное место и время
700 000 ₽
максимальный кредитный лимит
Бесплатное обслуживание
в первый год
60 дней
без процентов на всё
5000 баллов
за первую покупку
1,1 мили
Аэрофлот Бонус за 60 ₽ / 1 $ / 1 €
60 дней
без % на покупки
300 000 ₽
максимальный кредитный лимит
300 000 ₽
максимальный кредитный лимит
100 дней
без % по кредиту
500 альфа-баллов
в подарок
700 000 ₽
максимальный кредитный лимит
60 дней
без % по кредиту
2% альфа-баллов
за все покупки в «Перекрёстке»
500 000 ₽
максимальный кредитный лимит
60 дней
без % по кредиту
9,9%
фиксированная ставка первые 100 дней
700 000 ₽
максимальный кредитный лимит
60 дней
без % по кредиту
Возвращаем 10%
от суммы покупок на АЗС
300 000 ₽
максимальный кредитный лимит
60 дней
без % по кредиту
От 1 месяца
срок рассрочки в остальных магазинах
500 000 ₽
максимальный кредитный лимит
60 дней
без % по кредиту
1,2% CashBack
в виде баллов за покупки
300 000 ₽
максимальный кредитный лимит
60 дней
без % по кредиту
1 бонусный ₽
за каждые 30 ₽ покупок в М.Видео
500 000 ₽
максимальный кредитный лимит
60 дней
без % по кредиту
1,2% CashBack
в виде баллов за покупки
300 000 ₽
максимальный кредитный лимит
60 дней
без % по кредиту
1 миля
за каждые 60 ₽/1 $/1 €
300 000 ₽
максимальный кредитный лимит
60 дней
без % по кредиту
1 миля
за каждые 30 ₽/1 $/1 €
300 000 ₽
максимальный кредитный лимит
60 дней
без % по кредиту
От 25,99%
процентная ставка
60 дней без % на всё
Беспроцентный период действует на все покупки, снятие наличных и переводы
Бесплатное обслуживание
0 ₽ в первый год
Кэшбэк рублями
До 30% в категориях на выбор и до 100% в барабане суперкэшбэка
До 50 000 ₽
Снимайте без комиссии каждый месяц
Поможем закрыть долг бесплатно
Долг по кредитке в другом банке можно гасить нашей кредиткой. За это не нужно платить совсем
Оплата телефоном
Подключите Альфа‑Карту к Alfa Pay в нашем приложении для андроида и прикладывайте смартфон к терминалу для оплаты
Доступно для самозанятых
Без ограничений по размеру дохода
Беспроцентный период на покупки, снятие наличных и переводы | 60 дней |
Выпуск карты | Бесплатно безопасная доставка карты куда удобно сегодня или завтра |
Стоимость обслуживания | Первый год — бесплатно Далее — 990 ₽ в год, только если вы пользовались картой |
Переводы с карты на карту, по реквизитам ФЛ, ЮЛ, ИП | 5,9% + 390 ₽ |
Снятие наличных | Бесплатно до 50 000 ₽ в месяц. Далее комиссия 3,9% + 390 ₽ |
Кэшбэк на все покупки | до 100% на случайную категорию в барабане суперкэшбэка до 50% за покупки у партнёров до 30% в категориях на выбор |
Максимальный кредитный лимит | 1 000 000 ₽ |
Минимальный платёж | 0 — 10%, но не менее 300 ₽ определяется индивидуально |
Пополнение | Бесплатно • в мобильном приложении • в интернет-банке • через банкоматы Альфа‑Банка и партнёров • переводом с карт любых банков |
Беспроцентный период начнётся после первой из операций: покупок, снятия наличных или перевода по карте и возобновится после полного погашения долга
Вы заключили договор, активировали карту и сделали первую покупку
Беспроцентный период 60 дней начнётся с даты первой операции по карте 15 июля
Мы присылаем вам смс с суммой и датой минимального платежа
Эту сумму нужно внести в течение 20 дней
Заканчивается 60 дней без процентов
Льготный период действует на покупки, в т. ч. по QR-коду и через СБП, снятие наличных и переводы, а возобновляется после каждого полного погашения задолженности
После оформления карты вы что-то покупаете, например, телефон. На эту покупку мы не будем начислять проценты 60 дней
Когда вы вы погасите долг за телефон, 60 дней без процентов возобновятся
Кредитка подходит и для крупных, и для регулярных покупок. На них распространяется льготный период 60 дней. Вы можете снимать наличные и совершать переводы. Он возобновляется после каждого полного погашения — если гасить долг вовремя, проценты можно вообще не платить
Как получить карту в вашем городе:
Москва
В ближайшем отделении банка
Для оформления нужен только паспорт
При заполнении соблюдайте следующие правила:
Все поля справки обязательны для заполнения
Срок действия «Справки о трудоустройстве и доходах физического лица» — 30 дней с даты оформления
Справка не должна быть выдана клиентом или его близким человеком
Вы гражданин или гражданка РФ от 18 лет и старше
У вас постоянный доход от 5000 ₽ после вычета налогов
В регионе вашей постоянной регистрации присутствует филиал банка
У вас есть контактный телефон: мобильный или домашний
С 01.03.2025 г любой заёмщик вправе бесплатно установить в соответствии с Федеральным законом от 30.12.2004 г № 218-ФЗ «О кредитных историях» запрет на заключение с ним договоров потребительского кредита (займа), за исключением договоров потребительского кредита, обязательства по которым обеспечены ипотекой и (или) залогом транспортного средства, договоров основного образовательного кредита с господдержкой в соответствии с ч. 4 ст. 104 Федерального закона от 29 декабря 2012 года № 273-ФЗ «Об образовании в Российской Федерации».
Подать в квалифицированные бюро кредитных историй электронное заявление по установленной Банком России форме через портал «Госуслуги»
Подать в квалифицированные бюро кредитных историй заявление по установленной Банком России форме через МФЦ, при наличии у МФЦ соответствующей технической возможности
Заявление передадут во все квалифицированные бюро кредитных историй.
В приёме заявления могут отказать с уведомлением о причине отказа.
Срок внесения в кредитную историю данных о запрете на заключение договора потребительского кредита (займа) или о его снятии определен Федеральным законом «О кредитных историях».
Если заявление будет принято, то дата запрета и дата снятия запрета будут указаны в уведомлении, направленном заёмщику с использованием портала «Госуслуги» или выданном заёмщику МФЦ.
Запрет можно установить как на заключение договоров потребительского кредита (займа) с кредитными или микрофинансовыми организациями совместно очным и дистанционным способом, так и отдельно на заключение таких договоров дистанционным способом
Запрет распространяется на все виды потребительских кредитов (займов), кроме: ипотеки, кредита под залог транспортного средства, кредита на образование с господдержкой
Установленный запрет действует бессрочно, чтобы его снять, надо подать заявление о снятии запрета
Начиная с 01.03.2025 банки обязаны проверять в кредитной истории заёмщика сведения о наличии в отношении заёмщика запрета перед тем, как заключить с заёмщиком договор потребительского кредита (займа), кроме вышеуказанных кредитов-исключений.
Для проверки банку необходим ИНН заёмщика. Если заёмщик установил запрет на заключение договора потребительского кредита (займа) или проверить ИНН заёмщика у банка не получилось, то банк обязан отказать в предоставлении потребительского кредита (займа).
Если договор потребительского кредита (займа), кроме ипотеки/кредита под залог транспортного средства/кредита на образование с господдержкой, будет заключён несмотря на наличие на дату его заключения сведений о действующем запрете, то обязательства заёмщика по такому договору не подлежат исполнению. Информация в кредитной истории о таком договоре, заключённом несмотря на наличие действующего запрета, подлежит аннулированию по заявлению заёмщика, направленному в бюро кредитных историй или в адрес банка-кредитора, в течение 10-ти рабочих дней с даты направления указанного заявления.
Срочно взять деньги в долг могут граждане РФ старше 18 лет, имеющие постоянный доход от 5 тысяч ₽ после вычета налогов. Заёмщик должен быть зарегистрирован, проживать и работать в регионе присутствия Альфа‑Банка. Также клиенту необходимо указать в заявке контактные телефоны — личный и рабочий.
Чтобы оформить кредитную карточку с льготным периодом на покупки, заёмщику нужен только паспорт гражданина РФ. По желанию к заявке можно приложить справку о доходах и сумме налога на доходы физического лица за последние три месяца. Срок действия этого документа — 30 дней с даты оформления.
Да. У этой программы кредитования высокий процент одобрения. Поэтому шанс получить небольшой заём есть даже у заёмщиков, имеющих негативные записи в кредитной истории.
Карточку можно получить в день обращения:
На заполнение онлайн-анкеты потребуется три минуты
Решение по заявке известно в течение двух минут
При обращении в любое отделение Альфа‑Банка неименной пластик выпускают моментально
Картой с беспроцентным периодом можно пользоваться сразу же после подписания кредитного договора — она доступна в Альфа‑Онлайн и мобильном приложении.
Когда срочно понадобились деньги, необходимо:
Заполнить онлайн-заявку на сайте Альфа‑Банка
Дождаться одобрения
Подписать договор в офисе банка
Если хотите получить пластик сразу же, можно выбрать любое отделение Альфа‑Банка. Неименные карточки выпускаются моментально.
Для клиентов Альфа‑Банка процесс оформления быстрый и комфортный. Чтобы сэкономить время, можно заказать доставку: сотрудник Альфа‑Банка в назначенное время бесплатно привезёт пластик и кредитный договор к вам домой, на работу или в любое другое удобное место.
Также карту можно забрать в торговых точках партнёров. Например, в билайне, Мегафоне или М.Видео. Деньги уже зачислены на счёт.
Карточка оформляется бесплатно. За доставку платить не нужно
Плата за обслуживание в первый год зависит от одобренных условий — бесплатно или 590 ₽. Со второго года стоимость повышается до 990 ₽. Если заёмщик не пользовался картой в течение года, комиссия не списывается
Переплата зависит от:
Ключевой ставки (КС), установленной ЦБ РФ: процентные ставки по кредиткам растут вслед за увеличением КС и наоборот
Общей ситуации на финансовом рынке и в сегменте банковских услуг: при негативных тенденциях переплата закономерно выше
